ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,BUFFER,WARD - LOW,WARD - HIGH
372,ACTIVE,1221,E,2734,2748,W,ALTGELD,ST,,N,1.0,1.0
1431,ACTIVE,155,O,1613,1699,N,HARDING,AVE,,N,26.0,26.0
2510,ACTIVE,326,E,3400,3444,W,MONTROSE,AVE,,Y,35.0,35.0
470,ACTIVE,197,O,2301,2399,W,50TH,ST,,N,15.0,15.0
3947,ACTIVE,298,E,112,114,E,95TH,ST,,N,9.0,9.0
6706,ACTIVE,143,O,2201,2259,N,SEMINARY,AVE,,N,43.0,43.0
8069,ACTIVE,1590,O,3941,3979,W,BARRY,AVE,,N,30.0,30.0
1093,ACTIVE,96,E,2904,2924,W,DIVERSEY,AVE,,N,33.0,33.0
1929,ACTIVE,152,E,3604,3658,S,HOYNE,AVE,,N,12.0,12.0
264,ACTIVE,268,O,199,201,E,95TH,ST,,N,9.0,9.0
1626,ACTIVE,5,E,1500,1552,W,HARRISON,ST,,Y,28.0,28.0
2058,ACTIVE,108,E,6100,6126,N,LENOX,AVE,,N,39.0,39.0
5131,ACTIVE,1187,O,2201,2299,N,KEDVALE,AVE,,N,35.0,35.0
6286,ACTIVE,143,O,1101,1157,W,SCHUBERT,AVE,,N,43.0,43.0
2451,ACTIVE,215,O,6307,6343,N,MINNEHAHA,AVE,,N,39.0,39.0
6221,ACTIVE,5,E,800,814,S,RACINE,AVE,,N,28.0,28.0
3943,ACTIVE,143,E,2700,2798,N,LINCOLN,AVE,,Y,43.0,43.0
2977,ACTIVE,204,E,1500,1598,W,THOMAS,ST,,N,2.0,2.0
7103,ACTIVE,143,O,1001,1099,W,WEBSTER,AVE,,Y,43.0,43.0
7370,ACTIVE,1673,O,537,547,S,CLARK,ST,,Y,4.0,4.0
7731,ACTIVE,56,E,6246,6256,N,GLENWOOD,AVE,,N,48.0,48.0
3934,ACTIVE,143,O,2201,2299,N,SOUTHPORT,AVE,,Y,2.0,2.0
5094,ACTIVE,1483,E,5000,5054,S,LA CROSSE,AVE,,N,22.0,22.0
3763,ACTIVE,5,E,1010,1076,W,POLK,ST,,N,11.0,25.0
2689,ACTIVE,255,E,2900,2958,N,MULLIGAN,AVE,,N,36.0,36.0
8286,ACTIVE,1129,O,2701,2799,S,INDIANA,AVE,,N,4.0,4.0
3939,ACTIVE,168,O,901,999,N,WESTERN,AVE,,Y,1.0,1.0
7366,RESCINDED,1629,E,2602,2616,N,AVONDALE,AVE,,N,,32.0
2213,ACTIVE,36,O,4715,4759,S,KILBOURN,AVE,,N,14.0,14.0
690,ACTIVE,269,O,7109,7147,S,BLACKSTONE,AVE,,N,8.0,7.0
553,ACTIVE,115,E,6600,6650,W,63RD,ST,,N,13.0,13.0
2516,ACTIVE,139,E,2300,2398,N,MOODY,AVE,,N,36.0,36.0
1360,ACTIVE,5,E,1400,1458,W,FLOURNOY,ST,,N,28.0,28.0
2475,RESCINDED,1627,E,5300,5398,S,MONITOR,AVE,,N,14.0,14.0
7596,ACTIVE,1542,O,525,525,S,HALSTED,ST,,N,25.0,25.0
3850,ACTIVE,56,O,6403,6407,N,WAYNE,AVE,,N,49.0,49.0
6849,ACTIVE,31,E,2000,2024,W,35TH,ST,,N,12.0,12.0
8808,ACTIVE,1838,E,3400,3498,S,HOYNE,AVE,,N,12.0,12.0
5485,ACTIVE,268,O,9401,9459,S,INDIANA,AVE,,N,9.0,9.0
4567,ACTIVE,259,O,3835,3855,N,CICERO,AVE,,N,45.0,45.0
5877,ACTIVE,227,O,5573,5577,N,LEONARD,AVE,,N,39.0,39.0
3100,ACTIVE,55,E,4600,4648,W,PATTERSON,AVE,,N,30.0,30.0
5127,ACTIVE,71,O,7801,7841,S,KEATING,AVE,,N,18.0,18.0
4475,ACTIVE,701,O,1301,1399,W,ERIE,ST,,N,1.0,1.0
463,ACTIVE,252,E,2416,2456,W,48TH,ST,,N,15.0,15.0
4673,ACTIVE,373,O,701,799,N,LA SALLE,ST,,Y,2.0,2.0
4607,ACTIVE,470,O,9601,9651,S,DR MARTIN LUTHER KING JR,DR,,N,9.0,9.0
4166,ACTIVE,5,O,1315,1323,W,ARTHINGTON,ST,,N,28.0,28.0
2135,ACTIVE,113,O,4701,4745,N,HARDING,AVE,,N,35.0,35.0
5580,ACTIVE,1118,O,4701,4799,W,MCLEAN,AVE,,N,36.0,36.0
7758,ACTIVE,1555,O,3101,3199,N,LOTUS,AVE,,N,31.0,31.0
7706,ACTIVE,29,E,6400,6400,W,57TH,ST,,N,13.0,13.0
8014,ACTIVE,1672,O,8201,8245,S,HERMITAGE,AVE,,N,21.0,21.0
8096,ACTIVE,204,O,1501,1599,W,DIVISION,ST,,Y,27.0,2.0
7557,ACTIVE,143,E,2200,2298,N,MAGNOLIA,AVE,,Y,43.0,43.0
705,ACTIVE,154,E,1616,1656,W,BLACKHAWK,ST,,N,2.0,2.0
765,ACTIVE,56,E,6306,6340,N,BROADWAY,,,N,48.0,48.0
5950,ACTIVE,424,E,3100,3144,N,MONTICELLO,AVE,,N,30.0,30.0
1227,ACTIVE,143,E,1200,1258,W,DRAPER,ST,,N,43.0,43.0
4128,ACTIVE,358,O,1001,1007,N,CLARK,ST,,N,2.0,2.0
8311,ACTIVE,1755,O,2405,2459,N,LOREL,AVE,,N,30.0,30.0
4823,ACTIVE,5,E,900,902,S,ASHLAND,AVE,,N,27.0,27.0
919,ACTIVE,80,E,900,936,S,BELL,AVE,,N,28.0,28.0
5157,ACTIVE,882,E,2014,2056,N,KEYSTONE,AVE,,N,26.0,26.0
7000,ACTIVE,1476,O,701,799,W,14TH,PL,,N,11.0,11.0
2945,ACTIVE,706,E,4800,4898,W,SUPERIOR,ST,,N,37.0,37.0
1109,ACTIVE,1326,E,5512,5558,S,FRANCISCO,AVE,,Y,16.0,16.0
7469,ACTIVE,1651,O,2901,2933,N,RICHMOND,ST,,N,33.0,33.0
8270,ACTIVE,1701,E,2400,2498,N,FRANCISCO,AVE,,N,1.0,32.0
3053,ACTIVE,151,E,4400,4458,W,VAN BUREN,ST,,N,28.0,28.0
2836,ACTIVE,225,E,4100,4156,W,NORTH,AVE,,Y,26.0,26.0
6707,ACTIVE,143,O,2531,2551,N,SEMINARY,AVE,,N,43.0,43.0
994,ACTIVE,252,E,3000,3018,W,47TH,ST,,N,15.0,15.0
7027,ACTIVE,691,O,2101,2199,N,SPRINGFIELD,AVE,,N,26.0,26.0
980,ACTIVE,795,E,2700,2788,W,43RD,ST,,N,15.0,15.0
6899,ACTIVE,228,O,6241,6253,S,KEDZIE,AVE,,N,16.0,16.0
6031,ACTIVE,102,O,2901,2955,W,LYNDALE,ST,,N,1.0,1.0
7104,ACTIVE,143,O,1101,1199,W,WEBSTER,AVE,,Y,43.0,43.0
3879,ACTIVE,74,O,119,139,W,GOETHE,ST,,Y,2.0,2.0
3331,ACTIVE,168,E,2012,2046,W,RICE,ST,,N,2.0,2.0
36,ACTIVE,358,E,1000,1008,N,CLARK,ST,,N,2.0,2.0
5329,ACTIVE,272,O,11411,11455,S,HALE,AVE,,N,34.0,34.0
1182,ACTIVE,143,O,1713,1719,N,HALSTED,ST,,Y,2.0,2.0
1273,ACTIVE,346,E,2926,2988,N,ELSTON,AVE,,N,33.0,33.0
278,ACTIVE,268,E,300,398,E,98TH,ST,,N,9.0,9.0
5170,ACTIVE,94,O,4701,4747,W,WARWICK,AVE,,N,30.0,30.0
7636,ACTIVE,102,O,2111,2159,W,CATON,ST,,N,2.0,2.0
7425,ACTIVE,1476,O,1501,1599,S,HALSTED,ST,,Y,11.0,11.0
4237,ACTIVE,429,O,2631,2699,W,69TH,ST,,N,17.0,17.0
3728,ACTIVE,1249,O,4701,4799,W,SHAKESPEARE,AVE,,N,36.0,36.0
1065,ACTIVE,156,E,5300,5360,W,DEVON,AVE,,N,41.0,41.0
16,ACTIVE,31,E,1936,1952,W,38TH,ST,,N,12.0,12.0
4695,ACTIVE,10,O,5701,5759,W,ADDISON,ST,,N,36.0,36.0
8367,ACTIVE,1779,E,4700,4798,S,KILDARE,AVE,,N,14.0,14.0
2979,ACTIVE,168,O,2201,2253,W,THOMAS,ST,,N,2.0,2.0
2970,ACTIVE,692,E,4200,4258,S,TALMAN,AVE,,N,15.0,15.0
5692,ACTIVE,80,O,501,531,S,OAKLEY,BLVD,,N,28.0,28.0
5298,ACTIVE,1242,O,4201,4299,W,GLADYS,AVE,,N,28.0,28.0
2055,ACTIVE,113,O,3849,3855,W,LELAND,AVE,,N,35.0,35.0
3006,ACTIVE,1673,E,800,898,S,WELLS,ST,,N,25.0,25.0
8288,ACTIVE,1766,O,2301,2343,N,MENARD,AVE,,N,36.0,36.0
3871,ACTIVE,759,E,790,1190,N,WESTERN,AVE,,Y,26.0,1.0
5997,ACTIVE,5,O,1201,1229,W,LEXINGTON,ST,,N,28.0,28.0
3275,ACTIVE,738,E,506,598,W,TILDEN,ST,,N,25.0,25.0
1375,ACTIVE,142,E,200,246,W,CONCORD,PL,,N,2.0,2.0
5994,ACTIVE,1273,O,6201,6299,N,LEOTI,AVE,,N,39.0,39.0
6905,ACTIVE,342,O,1837,1857,N,WESTERN,AVE,,N,32.0,32.0
8310,ACTIVE,1755,E,2404,2458,N,LOREL,AVE,,N,30.0,30.0
3075,RESCINDED,1673,E,806,898,S,PARK,TER,,Y,4.0,4.0
5876,ACTIVE,113,E,3850,3854,W,LELAND,AVE,,N,35.0,35.0
7945,ACTIVE,74,O,1141,1299,N,LA SALLE,ST,,Y,2.0,2.0
2013,ACTIVE,113,O,3821,3835,W,LAWRENCE,AVE,,N,35.0,35.0
6522,ACTIVE,1673,E,800,898,S,PLYMOUTH,CT,,Y,4.0,4.0
6848,ACTIVE,99,O,1815,1859,W,34TH,ST,,N,12.0,12.0
6057,ACTIVE,96,O,2401,2489,N,MOZART,ST,,N,1.0,32.0
706,ACTIVE,269,E,7108,7148,S,BLACKSTONE,AVE,,N,8.0,8.0
7688,ACTIVE,1638,E,6900,6998,S,JUSTINE,ST,,N,16.0,16.0
913,ACTIVE,367,E,3200,3270,W,BELDEN,AVE,,N,32.0,32.0
327,ACTIVE,56,E,1216,1264,W,ARTHUR,AVE,,N,49.0,49.0
4182,ACTIVE,5,E,1206,1280,W,CABRINI,ST,,N,28.0,28.0
3894,ACTIVE,119,E,160,172,W,GOETHE,ST,,N,2.0,2.0
3956,ACTIVE,74,E,1400,1498,N,SANDBURG,TER,,N,2.0,2.0
7827,ACTIVE,143,O,1601,1659,N,HALSTED,ST,,Y,2.0,2.0
814,ACTIVE,55,E,4720,4746,W,BYRON,ST,,N,45.0,45.0
4746,ACTIVE,346,O,2701,2755,N,ARTESIAN,AVE,,N,32.0,32.0
7194,ACTIVE,154,E,1500,1598,N,HOYNE,AVE,,Y,2.0,2.0
6211,ACTIVE,143,O,2701,2787,N,RACINE,AVE,,N,43.0,43.0
4737,ACTIVE,93,O,3905,3945,W,ALTGELD,ST,,N,31.0,31.0
7289,ACTIVE,1606,O,2415,2457,N,MEADE,AVE,,N,30.0,30.0
1554,ACTIVE,204,E,1500,1566,W,CORTEZ,ST,,N,2.0,1.0
2710,ACTIVE,7,E,5524,5544,S,NARRAGANSETT,AVE,,Y,13.0,13.0
6896,ACTIVE,74,O,1301,1399,N,SANDBURG,TER,,N,2.0,2.0
5204,ACTIVE,236,O,2737,2757,W,GLENLAKE,AVE,,N,40.0,40.0
830,ACTIVE,268,E,9700,9758,S,CALUMET,AVE,,N,9.0,9.0
5815,ACTIVE,47,O,5101,5159,W,MELROSE,ST,,N,31.0,31.0
4114,ACTIVE,847,O,6701,6799,S,CAMPBELL,AVE,,N,17.0,17.0
8104,ACTIVE,1747,O,2139,2167,N,RICHMOND,ST,,N,1.0,1.0
7818,ACTIVE,143,O,1245,1245,W,DICKENS,AVE,,Y,2.0,2.0
2224,ACTIVE,1023,E,2200,2258,N,KILDARE,AVE,,N,35.0,35.0
441,ACTIVE,80,E,800,838,S,CLAREMONT,AVE,,N,28.0,28.0
3351,ACTIVE,141,O,2905,2981,N,RIDGEWAY,AVE,,N,30.0,30.0
5180,ACTIVE,1495,O,3605,3633,N,OZANAM,AVE,,N,38.0,38.0
263,ACTIVE,268,O,113,113,E,95TH,ST,,N,9.0,9.0
3458,ACTIVE,143,O,703,751,W,WILLOW,ST,,N,2.0,2.0
657,ACTIVE,55,E,4700,4746,W,BERENICE,AVE,,N,45.0,45.0
2029,ACTIVE,227,O,5533,5553,N,LEAVENWORTH,AVE,,N,39.0,39.0
3284,ACTIVE,1321,E,2200,2298,N,TRIPP,AVE,,N,35.0,35.0
8312,ACTIVE,1467,O,5235,5313,W,52ND,ST,,N,14.0,14.0
1812,ACTIVE,5,E,900,916,S,LOOMIS,ST,,N,28.0,28.0
1267,ACTIVE,154,E,1400,1498,N,ELK GROVE,AVE,,N,1.0,2.0
5090,ACTIVE,5,O,1301,1307,W,WESTGATE,TER,,N,28.0,28.0
7276,ACTIVE,1582,E,7132,7134,W,CORNELIA,AVE,,N,38.0,38.0
5382,ACTIVE,755,O,1901,1947,N,KILDARE,AVE,,N,35.0,35.0
6738,ACTIVE,56,E,6404,6406,N,WAYNE,AVE,,N,49.0,49.0
1624,ACTIVE,5,E,1400,1498,W,HARRISON,ST,,Y,28.0,28.0
1309,ACTIVE,236,E,6014,6058,N,FAIRFIELD,AVE,,N,40.0,40.0
3682,ACTIVE,973,E,7926,7998,W,SCHOOL,ST,,N,38.0,38.0
855,ACTIVE,114,O,4301,4345,N,AVERS,AVE,,N,35.0,35.0
2664,ACTIVE,883,E,2014,2058,N,KEDVALE,AVE,,N,35.0,35.0
7083,ACTIVE,64,O,705,713,W,74TH,ST,,N,6.0,6.0
7406,ACTIVE,539,O,6715,6755,S,OAKLEY,AVE,,N,16.0,16.0
2116,ACTIVE,155,E,1614,1698,N,HARDING,AVE,,N,26.0,26.0
6434,ACTIVE,154,E,1300,1398,W,EVERGREEN,AVE,,Y,27.0,2.0
8073,ACTIVE,168,O,1101,1199,N,OAKLEY,BLVD,,Y,2.0,2.0
1737,ACTIVE,4,E,5200,5288,S,LATROBE,AVE,,N,14.0,14.0
5767,ACTIVE,103,O,3501,3587,N,LAWNDALE,AVE,,N,30.0,30.0
1732,ACTIVE,5,O,1351,1353,W,TAYLOR,ST,,N,28.0,28.0
2117,ACTIVE,949,E,1700,1798,N,HARDING,AVE,,N,26.0,26.0
8024,ACTIVE,92,O,4649,4707,N,ROCKWELL,ST,,Y,47.0,40.0
5976,ACTIVE,118,E,1120,1120,N,LAKE SHORE,DR,,Y,2.0,2.0
7504,ACTIVE,1432,E,5502,5522,W,BARRY,AVE,,N,31.0,31.0
5371,ACTIVE,143,O,2101,2199,N,KENMORE,AVE,,N,43.0,43.0
3893,ACTIVE,56,O,1401,1401,W,ROSEMONT,AVE,,N,48.0,48.0
8258,ACTIVE,1705,O,2629,2657,S,CHRISTIANA,AVE,,N,12.0,12.0
8203,ACTIVE,204,E,1106,1184,N,MILWAUKEE,AVE,,Y,2.0,2.0
4859,ACTIVE,759,O,901,921,N,CAMPBELL,AVE,,N,26.0,26.0
5161,ACTIVE,60,O,4421,4455,N,KILBOURN,AVE,,N,39.0,39.0
7257,ACTIVE,741,E,712,732,W,17TH,PL,,N,11.0,11.0
1645,ACTIVE,364,E,1032,1038,N,LA SALLE,ST,,Y,27.0,27.0
925,ACTIVE,568,E,2600,2656,W,24TH,ST,,N,12.0,12.0
4568,ACTIVE,4,O,5211,5265,S,CICERO,AVE,,Y,14.0,14.0
3758,ACTIVE,1673,E,1100,1182,S,PLYMOUTH,CT,,Y,4.0,4.0
6795,ACTIVE,193,O,901,957,N,SPRINGFIELD,AVE,,N,37.0,37.0
2212,ACTIVE,60,E,4420,4456,N,KILBOURN,AVE,,N,39.0,39.0
61,ACTIVE,102,O,2301,2355,W,ARMITAGE,AVE,,Y,32.0,32.0
4233,ACTIVE,574,O,4401,4499,W,CONGRESS,PKWY,,N,28.0,28.0
6913,ACTIVE,683,O,4501,4559,S,WHIPPLE,ST,,N,15.0,15.0
2014,ACTIVE,113,O,3901,3943,W,LAWRENCE,AVE,,N,35.0,35.0
4664,ACTIVE,1477,E,3300,3398,N,NEVA,AVE,,N,29.0,29.0
5044,ACTIVE,1476,O,1401,1459,S,EMERALD,AVE,,N,11.0,11.0
3408,ACTIVE,252,E,4600,4652,S,SACRAMENTO,AVE,,N,15.0,15.0
5813,ACTIVE,141,E,4100,4154,W,MELROSE,ST,,N,30.0,30.0
4421,ACTIVE,870,O,8301,8359,S,COMMERCIAL,AVE,,N,7.0,7.0
2028,ACTIVE,152,O,2101,2199,W,36TH,ST,,N,12.0,12.0
1589,ACTIVE,383,O,901,999,W,DAKIN,ST,,N,46.0,46.0
7388,ACTIVE,143,O,2101,2199,N,MAGNOLIA,AVE,,Y,2.0,2.0
2151,ACTIVE,225,E,1614,1658,N,KEELER,AVE,,N,26.0,26.0
8079,ACTIVE,143,O,1001,1037,W,BELDEN,AVE,,Y,43.0,43.0
4293,ACTIVE,107,E,3722,3756,W,WINDSOR,AVE,,N,35.0,35.0
6195,ACTIVE,262,O,3101,3139,N,OCONTO,AVE,,N,29.0,29.0
3561,ACTIVE,1388,E,700,798,N,ADA,ST,,N,1.0,27.0
6123,ACTIVE,383,O,3801,3899,N,WILTON,AVE,,N,46.0,46.0
5832,ACTIVE,654,O,3201,3299,N,PACIFIC,AVE,,N,38.0,38.0
5900,ACTIVE,350,E,100,128,W,CHESTNUT,ST,,N,2.0,2.0
3919,ACTIVE,143,O,1201,1299,W,FULLERTON,AVE,,Y,43.0,43.0
1672,ACTIVE,783,E,1000,1098,S,LAFLIN,ST,,N,28.0,28.0
3433,ACTIVE,548,E,2500,2552,S,SAWYER,AVE,,N,12.0,12.0
6050,ACTIVE,1240,O,2201,2299,N,MONTICELLO,AVE,,N,35.0,35.0
6558,RESCINDED,1317,O,1801,1899,W,RACE,AVE,,N,1.0,1.0
5775,ACTIVE,227,E,5534,5552,N,LEAVENWORTH,AVE,,N,39.0,39.0
1884,ACTIVE,1337,E,4400,4458,S,HERMITAGE,AVE,,N,15.0,15.0
6650,ACTIVE,733,O,4801,4899,N,ST LOUIS,AVE,,N,33.0,33.0
3641,ACTIVE,1173,E,8800,8858,S,WABASH,AVE,,N,9.0,9.0
4677,ACTIVE,1451,E,2300,2358,S,WHIPPLE,ST,,N,12.0,12.0
1998,ACTIVE,220,E,3200,3258,W,LAWRENCE,AVE,,N,33.0,33.0
1565,ACTIVE,1359,O,3101,3199,W,42ND,ST,,N,15.0,15.0
7125,ACTIVE,346,O,2927,2987,N,ELSTON,AVE,,N,33.0,33.0
1081,ACTIVE,1160,E,4300,4398,W,DICKENS,AVE,,N,35.0,35.0
4816,ACTIVE,218,O,2925,2943,W,ARMITAGE,AVE,,N,1.0,1.0
540,ACTIVE,52,O,2401,2451,W,63RD,ST,,N,16.0,16.0
4794,ACTIVE,119,E,128,198,W,DIVISION,ST,,N,2.0,2.0
2095,ACTIVE,93,E,2700,2798,N,HAMLIN,AVE,,N,31.0,31.0
7579,ACTIVE,1595,O,1501,1599,W,15TH,ST,,N,28.0,28.0
6428,ACTIVE,168,O,1033,1099,N,LEAVITT,ST,,Y,2.0,2.0
1878,ACTIVE,900,E,500,598,N,HERMITAGE,AVE,,N,1.0,1.0
8564,ACTIVE,102,E,1600,1618,N,HOYNE,AVE,,Y,2.0,2.0
5451,ACTIVE,346,O,2701,2799,W,GEORGE,ST,,N,33.0,33.0
1655,ACTIVE,902,E,2014,2058,N,LA CROSSE,AVE,,N,36.0,36.0
2586,ACTIVE,30,O,5843,5859,S,NEW ENGLAND,AVE,,N,13.0,13.0
8168,ACTIVE,119,E,1500,1500,N,LA SALLE,ST,,Y,27.0,27.0
1718,ACTIVE,4,O,5145,5145,S,LAMON,AVE,,N,14.0,14.0
4802,ACTIVE,1080,O,1401,1499,W,ERIE,ST,,N,1.0,1.0
5042,ACTIVE,133,E,5200,5256,W,WARWICK,AVE,,N,45.0,45.0
5517,ACTIVE,1129,O,2701,2799,S,MICHIGAN,AVE,,N,4.0,4.0
1901,ACTIVE,85,E,6300,6330,W,HIGHLAND,AVE,,N,39.0,39.0
5758,ACTIVE,187,O,6253,6263,S,WHIPPLE,ST,,N,16.0,16.0
6162,ACTIVE,1031,O,6001,6099,W,NELSON,ST,,N,30.0,30.0
4323,ACTIVE,74,O,1143,1199,N,DEARBORN,ST,,Y,2.0,2.0
4038,ACTIVE,1217,O,8301,8357,S,WOOD,ST,,N,21.0,21.0
3401,ACTIVE,937,E,3500,3558,N,RUTHERFORD,AVE,,N,38.0,38.0
4672,ACTIVE,373,E,700,798,N,LA SALLE,ST,,Y,42.0,2.0
1551,ACTIVE,45,E,6000,6056,W,CORNELIA,AVE,,N,36.0,36.0
3902,ACTIVE,142,E,300,302,W,NORTH,AVE,,Y,27.0,27.0
6662,ACTIVE,357,E,1738,1756,W,51ST,ST,,N,20.0,20.0
2222,ACTIVE,755,E,1900,1946,N,KILDARE,AVE,,N,35.0,35.0
7470,ACTIVE,5,O,617,619,S,LYTLE,ST,,N,28.0,28.0
7421,ACTIVE,1534,E,5102,5122,S,KILPATRICK,AVE,,N,14.0,14.0
5207,ACTIVE,56,O,6601,6699,N,GLENWOOD,AVE,,N,49.0,49.0
7561,ACTIVE,143,O,2101,2199,N,SOUTHPORT,AVE,,Y,2.0,2.0
2628,ACTIVE,747,E,1500,1598,N,KARLOV,AVE,,N,26.0,26.0
6895,ACTIVE,952,O,5501,5599,S,SACRAMENTO,AVE,,N,16.0,16.0
4484,ACTIVE,1469,E,6400,6458,W,58TH,ST,,N,13.0,13.0
3920,ACTIVE,143,E,1300,1332,W,FULLERTON,AVE,,Y,2.0,2.0
7503,ACTIVE,119,O,301,303,W,GOETHE,ST,,N,2.0,2.0
803,ACTIVE,74,E,40,40,W,BURTON,PL,,N,2.0,2.0
6298,ACTIVE,5,E,1208,1240,W,ARTHINGTON,ST,,N,28.0,28.0
7020,ACTIVE,118,E,1130,1130,N,LAKE SHORE,DR,,Y,2.0,2.0
5844,ACTIVE,48,O,4801,4899,W,PATTERSON,AVE,,N,30.0,30.0
186,ACTIVE,5,O,711,727,S,ASHLAND,AVE,,N,28.0,28.0
7442,ACTIVE,154,E,1416,1546,N,WOOD,ST,,Y,1.0,2.0
5275,ACTIVE,739,O,4301,4399,N,KOSTNER,AVE,,N,39.0,39.0
5747,ACTIVE,1206,O,3101,3199,N,PARKSIDE,AVE,,N,31.0,31.0
3407,ACTIVE,203,O,4215,4259,S,SACRAMENTO,AVE,,N,15.0,15.0
7193,ACTIVE,154,O,2101,2199,W,CRYSTAL,ST,,Y,2.0,2.0
2838,ACTIVE,225,O,4201,4249,W,NORTH,AVE,,N,26.0,26.0
2156,ACTIVE,743,E,4404,4454,N,KEELER,AVE,,N,39.0,39.0
8751,ACTIVE,93,E,3802,3822,W,ALTGELD,ST,,N,31.0,31.0
1433,ACTIVE,139,E,6150,6160,W,GRAND,AVE,,N,36.0,36.0
5846,ACTIVE,10,O,5615,5659,W,PATTERSON,AVE,,N,36.0,36.0
3770,ACTIVE,418,E,2900,2942,W,POLK,ST,,N,28.0,28.0
7676,ACTIVE,1673,O,601,719,S,FEDERAL,ST,,Y,4.0,4.0
6601,ACTIVE,1193,E,8200,8298,S,MARSHFIELD,AVE,,N,21.0,21.0
826,ACTIVE,1770,E,3600,3664,W,OAKDALE,AVE,,N,30.0,30.0
3468,ACTIVE,1385,E,2500,2598,N,MASON,AVE,,N,30.0,30.0
5363,ACTIVE,5,O,613,633,S,LAFLIN,ST,,N,28.0,28.0
6033,ACTIVE,151,O,4401,4459,W,VAN BUREN,ST,,N,28.0,28.0
7173,ACTIVE,492,O,4815,4841,W,SHAKESPEARE,AVE,,N,36.0,36.0
1337,ACTIVE,783,E,1400,1454,W,FILLMORE,ST,,Y,28.0,28.0
524,ACTIVE,842,E,6500,6598,W,57TH,ST,,N,13.0,13.0
6994,ACTIVE,1524,O,307,347,W,24TH,PL,,N,11.0,11.0
8361,ACTIVE,346,O,2801,2899,N,MAPLEWOOD,AVE,,N,33.0,33.0
3867,ACTIVE,154,E,1400,1498,W,DIVISION,ST,,Y,2.0,2.0
2909,ACTIVE,74,E,1400,1448,N,STATE,PKWY,,N,2.0,2.0
5679,ACTIVE,7,O,5515,5557,S,NAGLE,AVE,,N,13.0,13.0
3591,ACTIVE,168,E,1100,1198,N,WINCHESTER,AVE,,N,2.0,1.0
3257,ACTIVE,143,E,1900,1998,N,MAUD,AVE,,N,43.0,43.0
7001,ACTIVE,1547,E,1100,1158,N,HARDING,AVE,,N,37.0,37.0
7232,ACTIVE,252,O,3045,3059,W,POPE JOHN PAUL II,DR,,N,15.0,15.0
1848,ACTIVE,102,E,2800,2868,W,LYNDALE,ST,,N,1.0,1.0
6274,ACTIVE,752,O,1601,1699,N,RICHMOND,ST,,N,1.0,1.0
1063,ACTIVE,56,E,1344,1356,W,DEVON,AVE,,N,49.0,49.0
3368,ACTIVE,80,E,2320,2352,W,ROOSEVELT,RD,,N,28.0,28.0
3841,ACTIVE,947,E,4814,4860,W,WAVELAND,AVE,,N,30.0,30.0
7586,ACTIVE,1588,E,5300,5398,S,MAJOR,AVE,,N,14.0,14.0
3995,ACTIVE,70,E,4228,4230,W,50TH,ST,,N,14.0,14.0
6764,ACTIVE,5,O,1127,1135,W,ROOSEVELT,RD,,N,25.0,25.0
4900,ACTIVE,383,O,1001,1099,W,DAKIN,ST,,N,46.0,46.0
5843,ACTIVE,55,O,4705,4747,W,PATTERSON,AVE,,N,30.0,30.0
2249,ACTIVE,60,O,4619,4659,N,KNOX,AVE,,N,39.0,39.0
4616,ACTIVE,733,O,4801,4899,N,DRAKE,AVE,,N,33.0,33.0
3168,ACTIVE,113,E,4600,4656,N,SPRINGFIELD,AVE,,N,35.0,35.0
7665,ACTIVE,1073,O,17,119,S,SEELEY,AVE,,Y,27.0,27.0
5365,ACTIVE,783,O,1001,1097,S,LAFLIN,ST,,N,28.0,28.0
3163,ACTIVE,367,E,2300,2342,N,SPRINGFIELD,AVE,,N,35.0,35.0
3935,ACTIVE,143,O,2301,2399,N,SOUTHPORT,AVE,,Y,2.0,2.0
3932,ACTIVE,143,O,2301,2399,N,RACINE,AVE,,Y,43.0,43.0
3123,ACTIVE,1331,E,1500,1598,S,PEORIA,ST,,N,11.0,11.0
7671,ACTIVE,1129,O,2901,2969,S,MICHIGAN,AVE,,Y,4.0,3.0
2776,ACTIVE,256,E,3912,3954,N,OLCOTT,AVE,,N,38.0,38.0
5618,ACTIVE,47,O,4813,4865,W,NEWPORT,AVE,,N,31.0,31.0
4886,ACTIVE,759,O,2601,2659,W,CORTEZ,ST,,N,26.0,26.0
1420,ACTIVE,587,O,1201,1299,N,HARDING,AVE,,N,37.0,37.0
6727,ACTIVE,590,O,2501,2599,N,SPRINGFIELD,AVE,,N,31.0,31.0
5536,ACTIVE,102,O,2301,2399,W,MOFFAT,ST,,N,32.0,32.0
4343,ACTIVE,373,E,140,198,W,SUPERIOR,ST,,Y,2.0,2.0
3661,ACTIVE,26,E,2200,2236,N,SAYRE,AVE,,N,29.0,29.0
174,ACTIVE,233,E,5634,5656,W,BELMONT,AVE,,N,30.0,30.0
3439,ACTIVE,143,E,2500,2534,N,SHEFFIELD,AVE,,N,43.0,43.0
1254,ACTIVE,10,E,5600,5680,W,EDDY,ST,,N,36.0,36.0
8830,ACTIVE,1838,O,3401,3499,S,HOYNE,AVE,,N,12.0,12.0
3300,ACTIVE,143,E,2100,2198,N,RACINE,AVE,,N,2.0,2.0
